Temperature,Cross,Cross_Region,Mother_Region,Father_Region,Cross_Population,Mother_Population,Father_Population,Cross_Line,Mother_Line,Father_Line,Cross_ID,Mother_ID,Father_ID,Plant_ID,Germination,Survival,Flowering,Leaves,Flowering_Time,Pollen_Total,Pollen_Viable,Event
24,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ3X3KZ1,3KZ3,3KZ1,3KZ3_1X3KZ1_2,3KZ3_1,3KZ1_2,3KZ3_1X3KZ1_2_02,1,1,1,42,102,200,200,1
24,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ3X3KZ2,3KZ3,3KZ2,3KZ3_2X3KZ2_2,3KZ3_2,3KZ2_2,3KZ3_2X3KZ2_2_04,1,1,1,20,102,337,200,1
19,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ2X2SN2,1RZ2,2SN2,1RZ2_2X2SN2_2,1RZ2_2,2SN2_2,1RZ2_2X2SN2_2_01,1,1,1,14,103,297,92,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN3X3KZ2,2SN3,3KZ2,2SN3_2X3KZ2_2,2SN3_2,3KZ2_2,2SN3_2X3KZ2_2_02,1,1,1,22,103,261,172,1
19,Heterospecific,PANXCAR,PAN ,CAR,4SZX2SN,4SZ,2SN,4SZ3X2SN2,4SZ3,2SN2,4SZ3_2X2SN2_2,4SZ3_2,2SN2_2,4SZ3_2X2SN2_2_02,1,1,1,22,103,247,178,1
19,Conspecific,PANXPAN,PAN ,PAN,4SZX4SZ,4SZ,4SZ,4SZ1X4SZ2,4SZ1,4SZ2,4SZ1_1X4SZ2_1,4SZ1_1,4SZ2_1,4SZ1_1X4SZ2_1_06,1,1,1,18,103,200,0,1
19,Conspecific,PANXPAN,PAN ,PAN,4SZX4SZ,4SZ,4SZ,4SZ3X4SZ2,4SZ3,4SZ2,4SZ3_2X4SZ2_2,4SZ3_2,4SZ2_2,4SZ3_2X4SZ2_2_01,1,1,1,26,103,283,230,1
24,Conspecific,CARXCAR,CAR ,CAR,1RZX1RZ,1RZ,1RZ,1RZ2X1RZ1,1RZ2,1RZ1,1RZ2_1X1RZ1_1,1RZ2_1,1RZ1_1,1RZ2_1X1RZ1_1_01,1,1,1,17,103,218,19,1
24,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN2X2SN1,2SN2,2SN1,2SN2_1X2SN1_1,2SN2_1,2SN1_1,2SN2_1X2SN1_1_01,1,1,1,19,103,223,36,1
24,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN2X2SN3,2SN2,2SN3,2SN2_2X2SN3_2,2SN2_2,2SN3_2,2SN2_2X2SN3_2_01,1,1,1,16,103,280,53,1
24,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN3X2SN1,2SN3,2SN1,2SN3_1X2SN1_2,2SN3_1,2SN1_2,2SN3_1X2SN1_2_01,1,1,1,24,103,200,0,1
24,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ3X3KZ2,1RZ3,3KZ2,1RZ3_2X3KZ2_2,1RZ3_2,3KZ2_2,1RZ3_2X3KZ2_2_03,1,1,1,19,103,247,145,1
24,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ3X4SZ2,1RZ3,4SZ2,1RZ3_2X4SZ2_2,1RZ3_2,4SZ2_2,1RZ3_2X4SZ2_2_04,1,1,1,20,103,228,121,1
24,Heterospecific,PANXCAR,PAN ,CAR,3KZX2SN,3KZ,2SN,3KZ3X2SN2,3KZ3,2SN2,3KZ3_2X2SN2_2,3KZ3_2,2SN2_2,3KZ3_2X2SN2_2_01,1,1,1,30,103,263,132,1
24,Heterospecific,PANXCAR,PAN ,CAR,4SZX2SN,4SZ,2SN,4SZ3X2SN2,4SZ3,2SN2,4SZ3_2X2SN2_2,4SZ3_2,2SN2_2,4SZ3_2X2SN2_2_04,1,1,1,28,103,291,154,1
24,Conspecific,PANXPAN,PAN ,PAN,3KZX4SZ,3KZ,4SZ,3KZ3X4SZ2,3KZ3,4SZ2,3KZ3_2X4SZ2_2,3KZ3_2,4SZ2_2,3KZ3_2X4SZ2_2_02,1,1,1,26,103,219,136,1
14,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ1X2SN1,1RZ1,2SN1,1RZ1_1X2SN1_1,1RZ1_1,2SN1_1,1RZ1_1X2SN1_1_01,1,1,1,19,104,251,179,1
19,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN3X1RZ2,2SN3,1RZ2,2SN3_2X1RZ2_2,2SN3_2,1RZ2_2,2SN3_2X1RZ2_2_02,1,1,1,15,104,200,0,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ2X3KZ1,1RZ2,3KZ1,1RZ2_1X3KZ1_2,1RZ2_1,3KZ1_2,1RZ2_1X3KZ1_2_03,1,1,1,17,104,222,171,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ3X3KZ2,1RZ3,3KZ2,1RZ3_2X3KZ2_2,1RZ3_2,3KZ2_2,1RZ3_2X3KZ2_2_03,1,1,1,22,104,321,238,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN2X4SZ2,2SN2,4SZ2,2SN2_2X4SZ2_2,2SN2_2,4SZ2_2,2SN2_2X4SZ2_2_01,1,1,1,22,104,301,229,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN3X3KZ1,2SN3,3KZ1,2SN3_1X3KZ1_1,2SN3_1,3KZ1_1,2SN3_1X3KZ1_1_01,1,1,1,18,104,288,184,1
19,Heterospecific,PANXCAR,PAN ,CAR,3KZX1RZ,3KZ,1RZ,3KZ3X1RZ1,3KZ3,1RZ1,3KZ3_1X1RZ1_1,3KZ3_1,1RZ1_1,3KZ3_1X1RZ1_1_02,1,1,1,18,104,207,151,1
19,Heterospecific,PANXCAR,PAN ,CAR,4SZX1RZ,4SZ,1RZ,4SZ1X1RZ1,4SZ1,1RZ1,4SZ1_1X1RZ1_1,4SZ1_1,1RZ1_1,4SZ1_1X1RZ1_1_02,1,1,1,19,104,339,262,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ1X3KZ2,3KZ1,3KZ2,3KZ1_1X3KZ2_1,3KZ1_1,3KZ2_1,3KZ1_1X3KZ2_1_02,1,1,1,26,104,235,192,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ2X3KZ1,3KZ2,3KZ1,3KZ2_1X3KZ1_1,3KZ2_1,3KZ1_1,3KZ2_1X3KZ1_1_02,1,1,1,23,104,325,273,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ2X3KZ3,3KZ2,3KZ3,3KZ2_2X3KZ3_2,3KZ2_2,3KZ3_2,3KZ2_2X3KZ3_2_03,1,1,1,18,104,200,200,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX4SZ,3KZ,4SZ,3KZ2X4SZ1,3KZ2,4SZ1,3KZ2_1X4SZ1_2,3KZ2_1,4SZ1_2,3KZ2_1X4SZ1_2_02,1,1,1,20,104,306,251,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX4SZ,3KZ,4SZ,3KZ2X4SZ1,3KZ2,4SZ1,3KZ2_1X4SZ1_2,3KZ2_1,4SZ1_2,3KZ2_1X4SZ1_2_01,1,1,1,19,104,211,175,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX4SZ,3KZ,4SZ,3KZ2X4SZ2,3KZ2,4SZ2,3KZ2_2X4SZ2_2,3KZ2_2,4SZ2_2,3KZ2_2X4SZ2_2_05,1,1,1,15,104,296,234,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX4SZ,3KZ,4SZ,3KZ2X4SZ2,3KZ2,4SZ2,3KZ2_2X4SZ2_2,3KZ2_2,4SZ2_2,3KZ2_2X4SZ2_2_04,1,1,1,14,104,248,204,1
24,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN2X1RZ1,2SN2,1RZ1,2SN2_1X1RZ1_2,2SN2_1,1RZ1_2,2SN2_1X1RZ1_2_02,1,1,1,26,104,200,0,1
24,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN1X3KZ2,2SN1,3KZ2,2SN1_2X3KZ2_1,2SN1_2,3KZ2_1,2SN1_2X3KZ2_1_01,1,1,1,30,104,203,103,1
24,Heterospecific,PANXCAR,PAN ,CAR,4SZX1RZ,4SZ,1RZ,4SZ1X1RZ1,4SZ1,1RZ1,4SZ1_1X1RZ1_1,4SZ1_1,1RZ1_1,4SZ1_1X1RZ1_1_03,1,1,1,35,104,210,114,1
14,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN3X2SN2,2SN3,2SN2,2SN3_2X2SN2_2,2SN3_2,2SN2_2,2SN3_2X2SN2_2_02,1,1,1,18,105,273,53,1
14,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ3X3KZ2,3KZ3,3KZ2,3KZ3_2X3KZ2_2,3KZ3_2,3KZ2_2,3KZ3_2X3KZ2_2_01,1,1,1,16,105,200,200,1
14,Conspecific,PANXPAN,PAN ,PAN,4SZX4SZ,4SZ,4SZ,4SZ1X4SZ3,4SZ1,4SZ3,4SZ1_2X4SZ3_1,4SZ1_2,4SZ3_1,4SZ1_2X4SZ3_1_01,1,1,1,12,105,200,0,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ1X3KZ1,1RZ1,3KZ1,1RZ1_1X3KZ1_1,1RZ1_1,3KZ1_1,1RZ1_1X3KZ1_1_02,1,1,1,16,105,217,165,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ2X3KZ1,1RZ2,3KZ1,1RZ2_1X3KZ1_2,1RZ2_1,3KZ1_2,1RZ2_1X3KZ1_2_04,1,1,1,14,105,293,220,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ2X4SZ2,1RZ2,4SZ2,1RZ2_2X4SZ2_2,1RZ2_2,4SZ2_2,1RZ2_2X4SZ2_2_02,1,1,1,17,105,330,238,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ3X3KZ1,1RZ3,3KZ1,1RZ3_1X3KZ1_1,1RZ3_1,3KZ1_1,1RZ3_1X3KZ1_1_01,1,1,1,14,105,249,182,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ3X3KZ2,1RZ3,3KZ2,1RZ3_2X3KZ2_2,1RZ3_2,3KZ2_2,1RZ3_2X3KZ2_2_04,1,1,1,18,105,334,247,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ3X4SZ1,1RZ3,4SZ1,1RZ3_1X4SZ1_1,1RZ3_1,4SZ1_1,1RZ3_1X4SZ1_1_01,1,1,1,23,105,245,167,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ3X4SZ2,1RZ3,4SZ2,1RZ3_2X4SZ2_2,1RZ3_2,4SZ2_2,1RZ3_2X4SZ2_2_01,1,1,1,19,105,330,241,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN1X4SZ1,2SN1,4SZ1,2SN1_1X4SZ1_1,2SN1_1,4SZ1_1,2SN1_1X4SZ1_1_01,1,1,1,17,105,282,211,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN2X4SZ1,2SN2,4SZ1,2SN2_1X4SZ1_2,2SN2_1,4SZ1_2,2SN2_1X4SZ1_2_01,1,1,1,12,105,301,211,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN3X3KZ2,2SN3,3KZ2,2SN3_2X3KZ2_2,2SN3_2,3KZ2_2,2SN3_2X3KZ2_2_03,1,1,1,15,105,236,154,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ1,2SN3,4SZ1,2SN3_1X4SZ1_1,2SN3_1,4SZ1_1,2SN3_1X4SZ1_1_02,1,1,1,15,105,288,196,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ1,2SN3,4SZ1,2SN3_1X4SZ1_1,2SN3_1,4SZ1_1,2SN3_1X4SZ1_1_01,1,1,1,15,105,232,169,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ2,2SN3,4SZ2,2SN3_2X4SZ2_2,2SN3_2,4SZ2_2,2SN3_2X4SZ2_2_01,1,1,1,18,105,289,194,1
19,Heterospecific,PANXCAR,PAN ,CAR,3KZX1RZ,3KZ,1RZ,3KZ3X1RZ1,3KZ3,1RZ1,3KZ3_1X1RZ1_1,3KZ3_1,1RZ1_1,3KZ3_1X1RZ1_1_03,1,1,1,20,105,252,199,1
19,Heterospecific,PANXCAR,PAN ,CAR,4SZX2SN,4SZ,2SN,4SZ3X2SN2,4SZ3,2SN2,4SZ3_2X2SN2_2,4SZ3_2,2SN2_2,4SZ3_2X2SN2_2_04,1,1,1,28,105,309,219,1
19,Heterospecific,PANXCAR,PAN ,CAR,4SZX2SN,4SZ,2SN,4SZ3X2SN2,4SZ3,2SN2,4SZ3_2X2SN2_2,4SZ3_2,2SN2_2,4SZ3_2X2SN2_2_03,1,1,1,27,105,285,214,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ1X3KZ3,3KZ1,3KZ3,3KZ1_2X3KZ3_1,3KZ1_2,3KZ3_1,3KZ1_2X3KZ3_1_02,1,1,1,11,105,267,206,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ1X3KZ3,3KZ1,3KZ3,3KZ1_2X3KZ3_1,3KZ1_2,3KZ3_1,3KZ1_2X3KZ3_1_01,1,1,1,17,105,200,200,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ2X3KZ3,3KZ2,3KZ3,3KZ2_2X3KZ3_2,3KZ2_2,3KZ3_2,3KZ2_2X3KZ3_2_05,1,1,1,11,105,315,234,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ2X3KZ3,3KZ2,3KZ3,3KZ2_2X3KZ3_2,3KZ2_2,3KZ3_2,3KZ2_2X3KZ3_2_04,1,1,1,19,105,209,171,1
19,Conspecific,PANXPAN,PAN ,PAN,4SZX3KZ,4SZ,3KZ,4SZ3X3KZ2,4SZ3,3KZ2,4SZ3_2X3KZ2_2,4SZ3_2,3KZ2_2,4SZ3_2X3KZ2_2_03,1,1,1,13,105,200,200,1
19,Conspecific,PANXPAN,PAN ,PAN,4SZX4SZ,4SZ,4SZ,4SZ3X4SZ1,4SZ3,4SZ1,4SZ3_1X4SZ1_2,4SZ3_1,4SZ1_2,4SZ3_1X4SZ1_2_01,1,1,1,25,105,269,205,1
19,Conspecific,PANXPAN,PAN ,PAN,4SZX4SZ,4SZ,4SZ,4SZ3X4SZ2,4SZ3,4SZ2,4SZ3_2X4SZ2_2,4SZ3_2,4SZ2_2,4SZ3_2X4SZ2_2_02,1,1,1,16,105,283,235,1
24,Conspecific,CARXCAR,CAR ,CAR,1RZX1RZ,1RZ,1RZ,1RZ2X1RZ3,1RZ2,1RZ3,1RZ2_2X1RZ3_2,1RZ2_2,1RZ3_2,1RZ2_2X1RZ3_2_01,1,1,1,16,105,273,24,1
24,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ2X2SN1,1RZ2,2SN1,1RZ2_1X2SN1_2,1RZ2_1,2SN1_2,1RZ2_1X2SN1_2_01,1,1,1,13,105,339,51,1
24,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ2X2SN2,1RZ2,2SN2,1RZ2_2X2SN2_2,1RZ2_2,2SN2_2,1RZ2_2X2SN2_2_01,1,1,1,22,105,200,0,1
24,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN2X1RZ2,2SN2,1RZ2,2SN2_2X1RZ2_2,2SN2_2,1RZ2_2,2SN2_2X1RZ2_2_01,1,1,1,18,105,256,32,1
24,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN3X1RZ2,2SN3,1RZ2,2SN3_2X1RZ2_2,2SN3_2,1RZ2_2,2SN3_2X1RZ2_2_01,1,1,1,15,105,200,0,1
24,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ3X3KZ1,1RZ3,3KZ1,1RZ3_1X3KZ1_1,1RZ3_1,3KZ1_1,1RZ3_1X3KZ1_1_05,1,1,1,24,105,225,115,1
24,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ3X3KZ2,1RZ3,3KZ2,1RZ3_2X3KZ2_2,1RZ3_2,3KZ2_2,1RZ3_2X3KZ2_2_04,1,1,1,23,105,274,132,1
24,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN1X3KZ1,2SN1,3KZ1,2SN1_1X3KZ1_1,2SN1_1,3KZ1_1,2SN1_1X3KZ1_1_01,1,1,1,27,105,228,114,1
24,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN2X4SZ2,2SN2,4SZ2,2SN2_2X4SZ2_2,2SN2_2,4SZ2_2,2SN2_2X4SZ2_2_01,1,1,1,14,105,269,140,1
24,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN3X3KZ2,2SN3,3KZ2,2SN3_2X3KZ2_2,2SN3_2,3KZ2_2,2SN3_2X3KZ2_2_01,1,1,1,24,105,206,113,1
24,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ2,2SN3,4SZ2,2SN3_2X4SZ2_2,2SN3_2,4SZ2_2,2SN3_2X4SZ2_2_01,1,1,1,24,105,350,179,1
24,Heterospecific,PANXCAR,PAN ,CAR,4SZX2SN,4SZ,2SN,4SZ2X2SN2,4SZ2,2SN2,4SZ2_2X2SN2_2,4SZ2_2,2SN2_2,4SZ2_2X2SN2_2_01,1,1,1,30,105,338,182,1
14,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ1X3KZ2,1RZ1,3KZ2,1RZ1_2X3KZ2_1,1RZ1_2,3KZ2_1,1RZ1_2X3KZ2_1_01,1,1,1,23,106,315,252,1
14,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN1X3KZ2,2SN1,3KZ2,2SN1_2X3KZ2_1,2SN1_2,3KZ2_1,2SN1_2X3KZ2_1_01,1,1,1,22,106,211,158,1
19,Conspecific,CARXCAR,CAR ,CAR,2SNX2SN,2SN,2SN,2SN2X2SN3,2SN2,2SN3,2SN2_2X2SN3_2,2SN2_2,2SN3_2,2SN2_2X2SN3_2_01,1,1,1,25,106,271,94,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ1X3KZ2,1RZ1,3KZ2,1RZ1_2X3KZ2_1,1RZ1_2,3KZ2_1,1RZ1_2X3KZ2_1_02,1,1,1,12,106,227,152,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ1X3KZ2,1RZ1,3KZ2,1RZ1_2X3KZ2_1,1RZ1_2,3KZ2_1,1RZ1_2X3KZ2_1_01,1,1,1,22,106,257,190,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ1X4SZ2,1RZ1,4SZ2,1RZ1_2X4SZ2_1,1RZ1_2,4SZ2_1,1RZ1_2X4SZ2_1_01,1,1,1,18,106,239,174,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN2X4SZ2,2SN2,4SZ2,2SN2_2X4SZ2_2,2SN2_2,4SZ2_2,2SN2_2X4SZ2_2_02,1,1,1,28,106,203,156,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN3X3KZ2,2SN3,3KZ2,2SN3_2X3KZ2_2,2SN3_2,3KZ2_2,2SN3_2X3KZ2_2_04,1,1,1,23,106,266,183,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ1,2SN3,4SZ1,2SN3_1X4SZ1_1,2SN3_1,4SZ1_1,2SN3_1X4SZ1_1_04,1,1,1,17,106,275,198,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ1,2SN3,4SZ1,2SN3_1X4SZ1_1,2SN3_1,4SZ1_1,2SN3_1X4SZ1_1_03,1,1,1,18,106,317,241,1
19,Heterospecific,CARXPAN,CAR ,PAN,2SNX4SZ,2SN,4SZ,2SN3X4SZ2,2SN3,4SZ2,2SN3_2X4SZ2_2,2SN3_2,4SZ2_2,2SN3_2X4SZ2_2_02,1,1,1,21,106,250,183,1
19,Heterospecific,PANXCAR,PAN ,CAR,3KZX1RZ,3KZ,1RZ,3KZ2X1RZ1,3KZ2,1RZ1,3KZ2_1X1RZ1_2,3KZ2_1,1RZ1_2,3KZ2_1X1RZ1_2_01,1,1,1,34,106,263,203,1
19,Heterospecific,PANXCAR,PAN ,CAR,4SZX2SN,4SZ,2SN,4SZ2X2SN1,4SZ2,2SN1,4SZ2_1X2SN1_2,4SZ2_1,2SN1_2,4SZ2_1X2SN1_2_01,1,1,1,35,106,201,157,1
19,Heterospecific,PANXCAR,PAN ,CAR,4SZX2SN,4SZ,2SN,4SZ2X2SN2,4SZ2,2SN2,4SZ2_2X2SN2_2,4SZ2_2,2SN2_2,4SZ2_2X2SN2_2_03,1,1,1,32,106,230,170,1
19,Heterospecific,PANXCAR,PAN ,CAR,4SZX1RZ,4SZ,1RZ,4SZ3X1RZ1,4SZ3,1RZ1,4SZ3_1X1RZ1_1,4SZ3_1,1RZ1_1,4SZ3_1X1RZ1_1_01,1,1,1,14,106,214,163,1
19,Heterospecific,PANXCAR,PAN ,CAR,4SZX2SN,4SZ,2SN,4SZ3X2SN1,4SZ3,2SN1,4SZ3_1X2SN1_1,4SZ3_1,2SN1_1,4SZ3_1X2SN1_1_02,1,1,1,29,106,240,178,1
19,Heterospecific,PANXCAR,PAN ,CAR,4SZX2SN,4SZ,2SN,4SZ3X2SN1,4SZ3,2SN1,4SZ3_1X2SN1_1,4SZ3_1,2SN1_1,4SZ3_1X2SN1_1_01,1,1,1,29,106,294,227,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ2X3KZ1,3KZ2,3KZ1,3KZ2_1X3KZ1_1,3KZ2_1,3KZ1_1,3KZ2_1X3KZ1_1_03,1,1,1,16,106,275,228,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ3X3KZ1,3KZ3,3KZ1,3KZ3_1X3KZ1_2,3KZ3_1,3KZ1_2,3KZ3_1X3KZ1_2_04,1,1,1,20,106,200,0,1
19,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ3X3KZ1,3KZ3,3KZ1,3KZ3_1X3KZ1_2,3KZ3_1,3KZ1_2,3KZ3_1X3KZ1_2_03,1,1,1,19,106,200,162,1
19,Conspecific,PANXPAN,PAN ,PAN,4SZX4SZ,4SZ,4SZ,4SZ1X4SZ3,4SZ1,4SZ3,4SZ1_2X4SZ3_1,4SZ1_2,4SZ3_1,4SZ1_2X4SZ3_1_05,1,1,1,24,106,289,237,1
24,Conspecific,CARXCAR,CAR ,CAR,1RZX1RZ,1RZ,1RZ,1RZ3X1RZ1,1RZ3,1RZ1,1RZ3_1X1RZ1_2,1RZ3_1,1RZ1_2,1RZ3_1X1RZ1_2_01,1,1,1,11,106,302,26,1
24,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN1X1RZ1,2SN1,1RZ1,2SN1_1X1RZ1_1,2SN1_1,1RZ1_1,2SN1_1X1RZ1_1_01,1,1,1,30,106,200,0,1
24,Conspecific,CARXCAR,CAR ,CAR,2SNX1RZ,2SN,1RZ,2SN3X1RZ1,2SN3,1RZ1,2SN3_1X1RZ1_1,2SN3_1,1RZ1_1,2SN3_1X1RZ1_1_01,1,1,1,21,106,283,32,1
24,Heterospecific,CARXPAN,CAR ,PAN,1RZX3KZ,1RZ,3KZ,1RZ2X3KZ1,1RZ2,3KZ1,1RZ2_1X3KZ1_2,1RZ2_1,3KZ1_2,1RZ2_1X3KZ1_2_02,1,1,1,14,106,299,152,1
24,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ3X4SZ2,1RZ3,4SZ2,1RZ3_2X4SZ2_2,1RZ3_2,4SZ2_2,1RZ3_2X4SZ2_2_05,1,1,1,26,106,200,200,1
24,Heterospecific,CARXPAN,CAR ,PAN,2SNX3KZ,2SN,3KZ,2SN2X3KZ2,2SN2,3KZ2,2SN2_2X3KZ2_2,2SN2_2,3KZ2_2,2SN2_2X3KZ2_2_01,1,1,1,22,106,317,171,1
24,Heterospecific,PANXCAR,PAN ,CAR,3KZX1RZ,3KZ,1RZ,3KZ1X1RZ1,3KZ1,1RZ1,3KZ1_1X1RZ1_1,3KZ1_1,1RZ1_1,3KZ1_1X1RZ1_1_01,1,1,1,34,106,285,156,1
24,Heterospecific,PANXCAR,PAN ,CAR,3KZX2SN,3KZ,2SN,3KZ1X2SN1,3KZ1,2SN1,3KZ1_1X2SN1_1,3KZ1_1,2SN1_1,3KZ1_1X2SN1_1_01,1,1,1,28,106,200,200,1
24,Conspecific,PANXPAN,PAN ,PAN,3KZX3KZ,3KZ,3KZ,3KZ2X3KZ3,3KZ2,3KZ3,3KZ2_2X3KZ3_2,3KZ2_2,3KZ3_2,3KZ2_2X3KZ3_2_04,1,1,1,21,106,271,174,1
24,Conspecific,PANXPAN,PAN ,PAN,4SZX4SZ,4SZ,4SZ,4SZ3X4SZ2,4SZ3,4SZ2,4SZ3_2X4SZ2_2,4SZ3_2,4SZ2_2,4SZ3_2X4SZ2_2_01,1,1,1,20,106,297,194,1
14,Conspecific,CARXCAR,CAR ,CAR,1RZX2SN,1RZ,2SN,1RZ1X2SN1,1RZ1,2SN1,1RZ1_1X2SN1_1,1RZ1_1,2SN1_1,1RZ1_1X2SN1_1_02,1,1,1,18,107,264,154,1
14,Conspecific,PANXPAN,PAN ,PAN,4SZX3KZ,4SZ,3KZ,4SZ1X3KZ2,4SZ1,3KZ2,4SZ1_2X3KZ2_1,4SZ1_2,3KZ2_1,4SZ1_2X3KZ2_1_01,1,1,1,20,107,310,189,1
19,Heterospecific,CARXPAN,CAR ,PAN,1RZX4SZ,1RZ,4SZ,1RZ3X4SZ2,1RZ3,4SZ2,1RZ3_2X4SZ2_2,1RZ3_2,4SZ2_2,1RZ3_2X4SZ2_2_02,1,1,1,18,107,275,198,1
