Temperature,Cross_Region,Cross_Female,Cross,Female_Genotype,Mother_Population,Father_Population,Female_ID,Male_Genotype,Male_ID,Pollen_Viable,Flower_ID,Seed_Set
19,PCXCC,Heterospecific,Het2,PC,KZ,RZ,PC19A,CC,CC1,0.90682496,PC19AXCC1_4,34
19,PCXCC,Heterospecific,Het2,PC,KZ,RZ,PC19A,CC,CC2,1,PC19AXCC2_1,33
19,PCXCC,Heterospecific,Het2,PC,KZ,RZ,PC19A,CC,CC1,0.90682496,PC19AXCC1_2,32
19,PCXCC,Heterospecific,Het2,PC,KZ,RZ,PC19A,CC,CC1,0.90682496,PC19AXCC1_6,31
19,PCXCC,Heterospecific,Het2,PC,KZ,RZ,PC19A,CC,CC2,1,PC19AXCC2_3,29
19,PCXPP,Heterospecific,Het3,PC,KZ,RZ,PC19A,CC,PP1,1,PC19AXPP1_4,42
19,PCXPP,Heterospecific,Het3,PC,KZ,RZ,PC19A,CC,PP2,1,PC19AXPP2_2,39
19,PCXPP,Heterospecific,Het3,PC,KZ,RZ,PC19A,CC,PP1,1,PC19AXPP1_6,38
19,PCXPP,Heterospecific,Het3,PC,KZ,RZ,PC19A,CC,PP2,1,PC19AXPP2_4,37
19,PCXPP,Heterospecific,Het3,PC,KZ,RZ,PC19A,CC,PP1,1,PC19AXPP1_3,36
19,PCXPP,Heterospecific,Het3,PC,KZ,RZ,PC19A,CC,PP1,1,PC19AXPP1_5,35
19,PCXPP,Heterospecific,Het3,PC,KZ,RZ,PC19A,CC,PP2,1,PC19AXPP2_6,35
19,PCXPP,Heterospecific,Het3,PC,KZ,RZ,PC19A,CC,PP2,1,PC19AXPP2_5,35
19,PCXPP,Heterospecific,Het3,PC,KZ,RZ,PC19A,CC,PP1,1,PC19AXPP1_1,31
19,PCXPP,Heterospecific,Het3,PC,KZ,RZ,PC19A,CC,PP2,1,PC19AXPP2_3,31
19,PCXPP,Heterospecific,Het3,PC,KZ,RZ,PC19A,CC,PP1,1,PC19AXPP1_2,29
19,PCXPP,Heterospecific,Het3,PC,KZ,RZ,PC19A,CC,PP2,1,PC19AXPP2_1,29
19,PCXCC,Heterospecific,Het2,PC,SZ,SN,PC19B,CC,CC2,1,PC19BXCC2_4,41
19,PCXCC,Heterospecific,Het2,PC,SZ,SN,PC19B,CC,CC2,1,PC19BXCC2_6,40
19,PCXCC,Heterospecific,Het2,PC,SZ,SN,PC19B,CC,CC2,1,PC19BXCC2_3,38
19,PCXCC,Heterospecific,Het2,PC,SZ,SN,PC19B,CC,CC1,0.90682496,PC19BXCC1_6,37
19,PCXCC,Heterospecific,Het2,PC,SZ,SN,PC19B,CC,CC1,0.90682496,PC19BXCC1_1,37
19,PCXCC,Heterospecific,Het2,PC,SZ,SN,PC19B,CC,CC2,1,PC19BXCC2_2,35
19,PCXCC,Heterospecific,Het2,PC,SZ,SN,PC19B,CC,CC1,0.90682496,PC19BXCC1_2,33
19,PCXCC,Heterospecific,Het2,PC,SZ,SN,PC19B,CC,CC1,0.90682496,PC19BXCC1_3,33
19,PCXCC,Heterospecific,Het2,PC,SZ,SN,PC19B,CC,CC2,1,PC19BXCC2_5,33
19,PCXCC,Heterospecific,Het2,PC,SZ,SN,PC19B,CC,CC2,1,PC19BXCC2_1,31
19,PCXCC,Heterospecific,Het2,PC,SZ,SN,PC19B,CC,CC1,0.90682496,PC19BXCC1_4,31
19,PCXCC,Heterospecific,Het2,PC,SZ,SN,PC19B,CC,CC1,0.90682496,PC19BXCC1_5,29
19,PCXPP,Heterospecific,Het3,PC,SZ,SN,PC19B,CC,PP2,1,PC19BXPP2_2,45
19,PCXPP,Heterospecific,Het3,PC,SZ,SN,PC19B,CC,PP1,1,PC19BXPP1_1,41
19,PCXPP,Heterospecific,Het3,PC,SZ,SN,PC19B,CC,PP2,1,PC19BXPP2_4,37
19,PCXPP,Heterospecific,Het3,PC,SZ,SN,PC19B,CC,PP2,1,PC19BXPP2_6,37
19,PCXPP,Heterospecific,Het3,PC,SZ,SN,PC19B,CC,PP1,1,PC19BXPP1_6,37
19,PCXPP,Heterospecific,Het3,PC,SZ,SN,PC19B,CC,PP2,1,PC19BXPP2_1,36
19,PCXPP,Heterospecific,Het3,PC,SZ,SN,PC19B,CC,PP1,1,PC19BXPP1_5,35
19,PCXPP,Heterospecific,Het3,PC,SZ,SN,PC19B,CC,PP1,1,PC19BXPP1_3,35
19,PCXPP,Heterospecific,Het3,PC,SZ,SN,PC19B,CC,PP2,1,PC19BXPP2_5,33
19,PCXPP,Heterospecific,Het3,PC,SZ,SN,PC19B,CC,PP1,1,PC19BXPP1_4,33
19,PCXPP,Heterospecific,Het3,PC,SZ,SN,PC19B,CC,PP1,1,PC19BXPP1_2,31
19,PCXPP,Heterospecific,Het3,PC,SZ,SN,PC19B,CC,PP2,1,PC19BXPP2_3,29
24,CCXCC,Conspecific,Conspecific,CC,RZ,SN,CC24A,CC,CC2,1,CC24AXCC2_2,27
24,CCXCC,Conspecific,Conspecific,CC,RZ,SN,CC24A,CC,CC2,1,CC24AXCC2_6,27
24,CCXCC,Conspecific,Conspecific,CC,RZ,SN,CC24A,CC,CC1,0.90682496,CC24AXCC1_3,26
24,CCXCC,Conspecific,Conspecific,CC,RZ,SN,CC24A,CC,CC2,1,CC24AXCC2_1,26
24,CCXCC,Conspecific,Conspecific,CC,RZ,SN,CC24A,CC,CC1,0.90682496,CC24AXCC1_1,24
24,CCXCC,Conspecific,Conspecific,CC,RZ,SN,CC24A,CC,CC2,1,CC24AXCC2_5,23
24,CCXCC,Conspecific,Conspecific,CC,RZ,SN,CC24A,CC,CC2,1,CC24AXCC2_3,23
24,CCXCC,Conspecific,Conspecific,CC,RZ,SN,CC24A,CC,CC1,0.90682496,CC24AXCC1_5,21
24,CCXCC,Conspecific,Conspecific,CC,RZ,SN,CC24A,CC,CC1,0.90682496,CC24AXCC1_2,21
24,CCXCC,Conspecific,Conspecific,CC,RZ,SN,CC24A,CC,CC1,0.90682496,CC24AXCC1_4,19
24,CCXCC,Conspecific,Conspecific,CC,RZ,SN,CC24A,CC,CC1,0.90682496,CC24AXCC1_6,17
24,CCXCC,Conspecific,Conspecific,CC,RZ,SN,CC24A,CC,CC2,1,CC24AXCC2_4,17
24,CCXPP,Conspecific,Heterospecific,CC,RZ,SN,CC24A,CC,PP2,1,CC24AXPP2_3,37
24,CCXPP,Conspecific,Heterospecific,CC,RZ,SN,CC24A,CC,PP1,1,CC24AXPP1_3,35
24,CCXPP,Conspecific,Heterospecific,CC,RZ,SN,CC24A,CC,PP1,1,CC24AXPP1_4,27
24,CCXPP,Conspecific,Heterospecific,CC,RZ,SN,CC24A,CC,PP1,1,CC24AXPP1_6,26
24,CCXPP,Conspecific,Heterospecific,CC,RZ,SN,CC24A,CC,PP2,1,CC24AXPP2_1,26
24,CCXPP,Conspecific,Heterospecific,CC,RZ,SN,CC24A,CC,PP2,1,CC24AXPP2_5,25
24,CCXPP,Conspecific,Heterospecific,CC,RZ,SN,CC24A,CC,PP1,1,CC24AXPP1_1,23
24,CCXPP,Conspecific,Heterospecific,CC,RZ,SN,CC24A,CC,PP2,1,CC24AXPP2_2,23
24,CCXPP,Conspecific,Heterospecific,CC,RZ,SN,CC24A,CC,PP2,1,CC24AXPP2_6,21
24,CCXPP,Conspecific,Heterospecific,CC,RZ,SN,CC24A,CC,PP1,1,CC24AXPP1_5,21
24,CCXPP,Conspecific,Heterospecific,CC,RZ,SN,CC24A,CC,PP1,1,CC24AXPP1_2,18
24,CCXPP,Conspecific,Heterospecific,CC,RZ,SN,CC24A,CC,PP2,1,CC24AXPP2_4,16
24,CCXCC,Conspecific,Conspecific,CC,SN,SN,CC24B,CC,CC1,0.90682496,CC24BXCC1_5,29
24,CCXCC,Conspecific,Conspecific,CC,SN,SN,CC24B,CC,CC1,0.90682496,CC24BXCC1_2,27
24,CCXCC,Conspecific,Conspecific,CC,SN,SN,CC24B,CC,CC2,1,CC24BXCC2_3,27
24,CCXCC,Conspecific,Conspecific,CC,SN,SN,CC24B,CC,CC1,0.90682496,CC24BXCC1_3,26
24,CCXCC,Conspecific,Conspecific,CC,SN,SN,CC24B,CC,CC2,1,CC24BXCC2_5,25
24,CCXCC,Conspecific,Conspecific,CC,SN,SN,CC24B,CC,CC1,0.90682496,CC24BXCC1_4,25
24,CCXCC,Conspecific,Conspecific,CC,SN,SN,CC24B,CC,CC1,0.90682496,CC24BXCC1_1,21
24,CCXCC,Conspecific,Conspecific,CC,SN,SN,CC24B,CC,CC2,1,CC24BXCC2_1,21
24,CCXCC,Conspecific,Conspecific,CC,SN,SN,CC24B,CC,CC2,1,CC24BXCC2_2,21
24,CCXCC,Conspecific,Conspecific,CC,SN,SN,CC24B,CC,CC2,1,CC24BXCC2_6,19
24,CCXCC,Conspecific,Conspecific,CC,SN,SN,CC24B,CC,CC2,1,CC24BXCC2_4,17
24,CCXCC,Conspecific,Conspecific,CC,SN,SN,CC24B,CC,CC1,0.90682496,CC24BXCC1_6,17
24,CCXPP,Conspecific,Heterospecific,CC,SN,SN,CC24B,CC,PP2,1,CC24BXPP2_1,30
24,CCXPP,Conspecific,Heterospecific,CC,SN,SN,CC24B,CC,PP2,1,CC24BXPP2_4,27
24,CCXPP,Conspecific,Heterospecific,CC,SN,SN,CC24B,CC,PP1,1,CC24BXPP1_2,26
24,CCXPP,Conspecific,Heterospecific,CC,SN,SN,CC24B,CC,PP2,1,CC24BXPP2_3,26
24,CCXPP,Conspecific,Heterospecific,CC,SN,SN,CC24B,CC,PP1,1,CC24BXPP1_1,24
24,CCXPP,Conspecific,Heterospecific,CC,SN,SN,CC24B,CC,PP1,1,CC24BXPP1_6,24
24,CCXPP,Conspecific,Heterospecific,CC,SN,SN,CC24B,CC,PP1,1,CC24BXPP1_5,23
24,CCXPP,Conspecific,Heterospecific,CC,SN,SN,CC24B,CC,PP1,1,CC24BXPP1_4,22
24,CCXPP,Conspecific,Heterospecific,CC,SN,SN,CC24B,CC,PP1,1,CC24BXPP1_3,21
24,CCXPP,Conspecific,Heterospecific,CC,SN,SN,CC24B,CC,PP2,1,CC24BXPP2_2,21
24,CCXPP,Conspecific,Heterospecific,CC,SN,SN,CC24B,CC,PP2,1,CC24BXPP2_6,21
24,CCXPP,Conspecific,Heterospecific,CC,SN,SN,CC24B,CC,PP2,1,CC24BXPP2_5,19
24,PPXCC,Conspecific,Heterospecific,PP,KZ,KZ,PP24A,CC,CC1,0.90682496,PP24AXCC1_3,60
24,PPXCC,Conspecific,Heterospecific,PP,KZ,KZ,PP24A,CC,CC1,0.90682496,PP24AXCC1_4,53
24,PPXCC,Conspecific,Heterospecific,PP,KZ,KZ,PP24A,CC,CC2,1,PP24AXCC2_4,49
24,PPXCC,Conspecific,Heterospecific,PP,KZ,KZ,PP24A,CC,CC1,0.90682496,PP24AXCC1_6,47
24,PPXCC,Conspecific,Heterospecific,PP,KZ,KZ,PP24A,CC,CC2,1,PP24AXCC2_3,46
24,PPXCC,Conspecific,Heterospecific,PP,KZ,KZ,PP24A,CC,CC2,1,PP24AXCC2_2,43
24,PPXCC,Conspecific,Heterospecific,PP,KZ,KZ,PP24A,CC,CC2,1,PP24AXCC2_5,41
24,PPXCC,Conspecific,Heterospecific,PP,KZ,KZ,PP24A,CC,CC1,0.90682496,PP24AXCC1_1,41
24,PPXCC,Conspecific,Heterospecific,PP,KZ,KZ,PP24A,CC,CC1,0.90682496,PP24AXCC1_2,40
24,PPXCC,Conspecific,Heterospecific,PP,KZ,KZ,PP24A,CC,CC1,0.90682496,PP24AXCC1_5,38
24,PPXCC,Conspecific,Heterospecific,PP,KZ,KZ,PP24A,CC,CC2,1,PP24AXCC2_1,38
24,PPXCC,Conspecific,Heterospecific,PP,KZ,KZ,PP24A,CC,CC2,1,PP24AXCC2_6,32
24,PPXPP,Conspecific,Conspecific,PP,KZ,KZ,PP24A,CC,PP1,1,PP24AXPP1_6,53
24,PPXPP,Conspecific,Conspecific,PP,KZ,KZ,PP24A,CC,PP1,1,PP24AXPP1_5,51
24,PPXPP,Conspecific,Conspecific,PP,KZ,KZ,PP24A,CC,PP2,1,PP24AXPP2_2,51
24,PPXPP,Conspecific,Conspecific,PP,KZ,KZ,PP24A,CC,PP2,1,PP24AXPP2_1,50
24,PPXPP,Conspecific,Conspecific,PP,KZ,KZ,PP24A,CC,PP1,1,PP24AXPP1_3,48
24,PPXPP,Conspecific,Conspecific,PP,KZ,KZ,PP24A,CC,PP2,1,PP24AXPP2_6,48
24,PPXPP,Conspecific,Conspecific,PP,KZ,KZ,PP24A,CC,PP1,1,PP24AXPP1_4,47
24,PPXPP,Conspecific,Conspecific,PP,KZ,KZ,PP24A,CC,PP1,1,PP24AXPP1_1,45
24,PPXPP,Conspecific,Conspecific,PP,KZ,KZ,PP24A,CC,PP2,1,PP24AXPP2_4,45
24,PPXPP,Conspecific,Conspecific,PP,KZ,KZ,PP24A,CC,PP2,1,PP24AXPP2_3,44
24,PPXPP,Conspecific,Conspecific,PP,KZ,KZ,PP24A,CC,PP2,1,PP24AXPP2_5,42
24,PPXPP,Conspecific,Conspecific,PP,KZ,KZ,PP24A,CC,PP1,1,PP24AXPP1_2,41
24,PPXCC,Conspecific,Heterospecific,PP,SZ,SZ,PP24B,CC,CC1,0.90682496,PP24BXCC1_5,58
24,PPXCC,Conspecific,Heterospecific,PP,SZ,SZ,PP24B,CC,CC2,1,PP24BXCC2_3,56
24,PPXCC,Conspecific,Heterospecific,PP,SZ,SZ,PP24B,CC,CC1,0.90682496,PP24BXCC1_3,53
24,PPXCC,Conspecific,Heterospecific,PP,SZ,SZ,PP24B,CC,CC2,1,PP24BXCC2_6,51
24,PPXCC,Conspecific,Heterospecific,PP,SZ,SZ,PP24B,CC,CC2,1,PP24BXCC2_2,49
24,PPXCC,Conspecific,Heterospecific,PP,SZ,SZ,PP24B,CC,CC1,0.90682496,PP24BXCC1_1,48
24,PPXCC,Conspecific,Heterospecific,PP,SZ,SZ,PP24B,CC,CC2,1,PP24BXCC2_4,45
24,PPXCC,Conspecific,Heterospecific,PP,SZ,SZ,PP24B,CC,CC2,1,PP24BXCC2_1,42
24,PPXCC,Conspecific,Heterospecific,PP,SZ,SZ,PP24B,CC,CC2,1,PP24BXCC2_5,42
24,PPXCC,Conspecific,Heterospecific,PP,SZ,SZ,PP24B,CC,CC1,0.90682496,PP24BXCC1_2,38
24,PPXCC,Conspecific,Heterospecific,PP,SZ,SZ,PP24B,CC,CC1,0.90682496,PP24BXCC1_4,37
24,PPXCC,Conspecific,Heterospecific,PP,SZ,SZ,PP24B,CC,CC1,0.90682496,PP24BXCC1_6,37
24,PPXPP,Conspecific,Conspecific,PP,SZ,SZ,PP24B,CC,PP1,1,PP24BXPP1_1,58
24,PPXPP,Conspecific,Conspecific,PP,SZ,SZ,PP24B,CC,PP1,1,PP24BXPP1_6,52
24,PPXPP,Conspecific,Conspecific,PP,SZ,SZ,PP24B,CC,PP1,1,PP24BXPP1_4,49
24,PPXPP,Conspecific,Conspecific,PP,SZ,SZ,PP24B,CC,PP1,1,PP24BXPP1_2,49
24,PPXPP,Conspecific,Conspecific,PP,SZ,SZ,PP24B,CC,PP2,1,PP24BXPP2_4,45
24,PPXPP,Conspecific,Conspecific,PP,SZ,SZ,PP24B,CC,PP1,1,PP24BXPP1_5,45
24,PPXPP,Conspecific,Conspecific,PP,SZ,SZ,PP24B,CC,PP2,1,PP24BXPP2_2,45
24,PPXPP,Conspecific,Conspecific,PP,SZ,SZ,PP24B,CC,PP2,1,PP24BXPP2_5,45
24,PPXPP,Conspecific,Conspecific,PP,SZ,SZ,PP24B,CC,PP1,1,PP24BXPP1_3,45
24,PPXPP,Conspecific,Conspecific,PP,SZ,SZ,PP24B,CC,PP2,1,PP24BXPP2_1,43
24,PPXPP,Conspecific,Conspecific,PP,SZ,SZ,PP24B,CC,PP2,1,PP24BXPP2_3,43
24,PPXPP,Conspecific,Conspecific,PP,SZ,SZ,PP24B,CC,PP2,1,PP24BXPP2_6,41
24,CPXCC,Heterospecific,Het2,CP,RZ,SZ,CP24A,CC,CC2,1,CP24AXCC2_1,50
24,CPXCC,Heterospecific,Het2,CP,RZ,SZ,CP24A,CC,CC2,1,CP24AXCC2_3,48
24,CPXCC,Heterospecific,Het2,CP,RZ,SZ,CP24A,CC,CC1,0.90682496,CP24AXCC1_5,45
24,CPXCC,Heterospecific,Het2,CP,RZ,SZ,CP24A,CC,CC2,1,CP24AXCC2_5,44
24,CPXCC,Heterospecific,Het2,CP,RZ,SZ,CP24A,CC,CC2,1,CP24AXCC2_6,39
24,CPXCC,Heterospecific,Het2,CP,RZ,SZ,CP24A,CC,CC2,1,CP24AXCC2_2,39
24,CPXCC,Heterospecific,Het2,CP,RZ,SZ,CP24A,CC,CC1,0.90682496,CP24AXCC1_2,38
24,CPXCC,Heterospecific,Het2,CP,RZ,SZ,CP24A,CC,CC2,1,CP24AXCC2_4,36
24,CPXCC,Heterospecific,Het2,CP,RZ,SZ,CP24A,CC,CC1,0.90682496,CP24AXCC1_1,35
24,CPXCC,Heterospecific,Het2,CP,RZ,SZ,CP24A,CC,CC1,0.90682496,CP24AXCC1_3,35
24,CPXCC,Heterospecific,Het2,CP,RZ,SZ,CP24A,CC,CC1,0.90682496,CP24AXCC1_6,35
24,CPXCC,Heterospecific,Het2,CP,RZ,SZ,CP24A,CC,CC1,0.90682496,CP24AXCC1_4,30
24,CPXPP,Heterospecific,Het3,CP,RZ,SZ,CP24A,CC,PP2,1,CP24AXPP2_2,50
24,CPXPP,Heterospecific,Het3,CP,RZ,SZ,CP24A,CC,PP2,1,CP24AXPP2_5,50
24,CPXPP,Heterospecific,Het3,CP,RZ,SZ,CP24A,CC,PP2,1,CP24AXPP2_4,43
24,CPXPP,Heterospecific,Het3,CP,RZ,SZ,CP24A,CC,PP2,1,CP24AXPP2_6,42
24,CPXPP,Heterospecific,Het3,CP,RZ,SZ,CP24A,CC,PP1,1,CP24AXPP1_2,40
24,CPXPP,Heterospecific,Het3,CP,RZ,SZ,CP24A,CC,PP1,1,CP24AXPP1_5,38
24,CPXPP,Heterospecific,Het3,CP,RZ,SZ,CP24A,CC,PP1,1,CP24AXPP1_4,38
24,CPXPP,Heterospecific,Het3,CP,RZ,SZ,CP24A,CC,PP1,1,CP24AXPP1_6,37
24,CPXPP,Heterospecific,Het3,CP,RZ,SZ,CP24A,CC,PP2,1,CP24AXPP2_1,37
24,CPXPP,Heterospecific,Het3,CP,RZ,SZ,CP24A,CC,PP1,1,CP24AXPP1_3,35
24,CPXPP,Heterospecific,Het3,CP,RZ,SZ,CP24A,CC,PP2,1,CP24AXPP2_3,35
24,CPXPP,Heterospecific,Het3,CP,RZ,SZ,CP24A,CC,PP1,1,CP24AXPP1_1,31
24,CPXCC,Heterospecific,Het2,CP,SN,KZ,CP24B,CC,CC1,0.90682496,CP24BXCC1_5,44
24,CPXCC,Heterospecific,Het2,CP,SN,KZ,CP24B,CC,CC1,0.90682496,CP24BXCC1_6,42
24,CPXCC,Heterospecific,Het2,CP,SN,KZ,CP24B,CC,CC1,0.90682496,CP24BXCC1_2,41
24,CPXCC,Heterospecific,Het2,CP,SN,KZ,CP24B,CC,CC2,1,CP24BXCC2_4,41
24,CPXCC,Heterospecific,Het2,CP,SN,KZ,CP24B,CC,CC2,1,CP24BXCC2_5,41
24,CPXCC,Heterospecific,Het2,CP,SN,KZ,CP24B,CC,CC2,1,CP24BXCC2_6,40
24,CPXCC,Heterospecific,Het2,CP,SN,KZ,CP24B,CC,CC1,0.90682496,CP24BXCC1_3,39
24,CPXCC,Heterospecific,Het2,CP,SN,KZ,CP24B,CC,CC2,1,CP24BXCC2_1,39
24,CPXCC,Heterospecific,Het2,CP,SN,KZ,CP24B,CC,CC1,0.90682496,CP24BXCC1_1,39
24,CPXCC,Heterospecific,Het2,CP,SN,KZ,CP24B,CC,CC2,1,CP24BXCC2_2,38
24,CPXCC,Heterospecific,Het2,CP,SN,KZ,CP24B,CC,CC2,1,CP24BXCC2_3,38
24,CPXCC,Heterospecific,Het2,CP,SN,KZ,CP24B,CC,CC1,0.90682496,CP24BXCC1_4,29
24,CPXPP,Heterospecific,Het3,CP,SN,KZ,CP24B,CC,PP1,1,CP24BXPP1_2,43
24,CPXPP,Heterospecific,Het3,CP,SN,KZ,CP24B,CC,PP1,1,CP24BXPP1_4,43
24,CPXPP,Heterospecific,Het3,CP,SN,KZ,CP24B,CC,PP2,1,CP24BXPP2_6,43
24,CPXPP,Heterospecific,Het3,CP,SN,KZ,CP24B,CC,PP1,1,CP24BXPP1_3,39
24,CPXPP,Heterospecific,Het3,CP,SN,KZ,CP24B,CC,PP1,1,CP24BXPP1_6,38
24,CPXPP,Heterospecific,Het3,CP,SN,KZ,CP24B,CC,PP2,1,CP24BXPP2_5,38
24,CPXPP,Heterospecific,Het3,CP,SN,KZ,CP24B,CC,PP1,1,CP24BXPP1_1,37
24,CPXPP,Heterospecific,Het3,CP,SN,KZ,CP24B,CC,PP2,1,CP24BXPP2_4,37
24,CPXPP,Heterospecific,Het3,CP,SN,KZ,CP24B,CC,PP2,1,CP24BXPP2_2,37
24,CPXPP,Heterospecific,Het3,CP,SN,KZ,CP24B,CC,PP1,1,CP24BXPP1_5,36
24,CPXPP,Heterospecific,Het3,CP,SN,KZ,CP24B,CC,PP2,1,CP24BXPP2_3,36
24,CPXPP,Heterospecific,Het3,CP,SN,KZ,CP24B,CC,PP2,1,CP24BXPP2_1,28
24,PCXCC,Heterospecific,Het2,PC,KZ,SN,PC24A,CC,CC1,0.90682496,PC24AXCC1_3,43
24,PCXCC,Heterospecific,Het2,PC,KZ,SN,PC24A,CC,CC1,0.90682496,PC24AXCC1_4,41
24,PCXCC,Heterospecific,Het2,PC,KZ,SN,PC24A,CC,CC2,1,PC24AXCC2_3,40
24,PCXCC,Heterospecific,Het2,PC,KZ,SN,PC24A,CC,CC2,1,PC24AXCC2_2,39
24,PCXCC,Heterospecific,Het2,PC,KZ,SN,PC24A,CC,CC2,1,PC24AXCC2_5,39
24,PCXCC,Heterospecific,Het2,PC,KZ,SN,PC24A,CC,CC2,1,PC24AXCC2_4,39
24,PCXCC,Heterospecific,Het2,PC,KZ,SN,PC24A,CC,CC1,0.90682496,PC24AXCC1_6,38
24,PCXCC,Heterospecific,Het2,PC,KZ,SN,PC24A,CC,CC2,1,PC24AXCC2_1,37
24,PCXCC,Heterospecific,Het2,PC,KZ,SN,PC24A,CC,CC1,0.90682496,PC24AXCC1_1,36
24,PCXCC,Heterospecific,Het2,PC,KZ,SN,PC24A,CC,CC1,0.90682496,PC24AXCC1_2,35
24,PCXCC,Heterospecific,Het2,PC,KZ,SN,PC24A,CC,CC1,0.90682496,PC24AXCC1_5,32
24,PCXCC,Heterospecific,Het2,PC,KZ,SN,PC24A,CC,CC2,1,PC24AXCC2_6,29
24,PCXPP,Heterospecific,Het3,PC,KZ,SN,PC24A,CC,PP1,1,PC24AXPP1_3,46
24,PCXPP,Heterospecific,Het3,PC,KZ,SN,PC24A,CC,PP1,1,PC24AXPP1_6,43
24,PCXPP,Heterospecific,Het3,PC,KZ,SN,PC24A,CC,PP2,1,PC24AXPP2_3,43
24,PCXPP,Heterospecific,Het3,PC,KZ,SN,PC24A,CC,PP1,1,PC24AXPP1_4,42
24,PCXPP,Heterospecific,Het3,PC,KZ,SN,PC24A,CC,PP2,1,PC24AXPP2_1,37
24,PCXPP,Heterospecific,Het3,PC,KZ,SN,PC24A,CC,PP2,1,PC24AXPP2_4,37
24,PCXPP,Heterospecific,Het3,PC,KZ,SN,PC24A,CC,PP2,1,PC24AXPP2_2,36
24,PCXPP,Heterospecific,Het3,PC,KZ,SN,PC24A,CC,PP1,1,PC24AXPP1_5,35
24,PCXPP,Heterospecific,Het3,PC,KZ,SN,PC24A,CC,PP1,1,PC24AXPP1_1,34
24,PCXPP,Heterospecific,Het3,PC,KZ,SN,PC24A,CC,PP2,1,PC24AXPP2_6,31
24,PCXPP,Heterospecific,Het3,PC,KZ,SN,PC24A,CC,PP1,1,PC24AXPP1_2,31
24,PCXPP,Heterospecific,Het3,PC,KZ,SN,PC24A,CC,PP2,1,PC24AXPP2_5,31
24,PCXCC,Heterospecific,Het2,PC,SZ,RZ,PC24B,CC,CC2,1,PC24BXCC2_1,53
24,PCXCC,Heterospecific,Het2,PC,SZ,RZ,PC24B,CC,CC1,0.90682496,PC24BXCC1_4,51
24,PCXCC,Heterospecific,Het2,PC,SZ,RZ,PC24B,CC,CC1,0.90682496,PC24BXCC1_6,46
24,PCXCC,Heterospecific,Het2,PC,SZ,RZ,PC24B,CC,CC2,1,PC24BXCC2_6,45
24,PCXCC,Heterospecific,Het2,PC,SZ,RZ,PC24B,CC,CC1,0.90682496,PC24BXCC1_3,44
24,PCXCC,Heterospecific,Het2,PC,SZ,RZ,PC24B,CC,CC1,0.90682496,PC24BXCC1_2,41
24,PCXCC,Heterospecific,Het2,PC,SZ,RZ,PC24B,CC,CC2,1,PC24BXCC2_4,40
24,PCXCC,Heterospecific,Het2,PC,SZ,RZ,PC24B,CC,CC1,0.90682496,PC24BXCC1_5,39
24,PCXCC,Heterospecific,Het2,PC,SZ,RZ,PC24B,CC,CC2,1,PC24BXCC2_2,39
24,PCXCC,Heterospecific,Het2,PC,SZ,RZ,PC24B,CC,CC2,1,PC24BXCC2_3,38
24,PCXCC,Heterospecific,Het2,PC,SZ,RZ,PC24B,CC,CC1,0.90682496,PC24BXCC1_1,37
24,PCXCC,Heterospecific,Het2,PC,SZ,RZ,PC24B,CC,CC2,1,PC24BXCC2_5,37
24,PCXPP,Heterospecific,Het3,PC,SZ,RZ,PC24B,CC,PP1,1,PC24BXPP1_3,47
24,PCXPP,Heterospecific,Het3,PC,SZ,RZ,PC24B,CC,PP2,1,PC24BXPP2_3,43
24,PCXPP,Heterospecific,Het3,PC,SZ,RZ,PC24B,CC,PP1,1,PC24BXPP1_5,41
24,PCXPP,Heterospecific,Het3,PC,SZ,RZ,PC24B,CC,PP2,1,PC24BXPP2_4,39
24,PCXPP,Heterospecific,Het3,PC,SZ,RZ,PC24B,CC,PP2,1,PC24BXPP2_2,38
24,PCXPP,Heterospecific,Het3,PC,SZ,RZ,PC24B,CC,PP2,1,PC24BXPP2_6,38
24,PCXPP,Heterospecific,Het3,PC,SZ,RZ,PC24B,CC,PP1,1,PC24BXPP1_1,37
24,PCXPP,Heterospecific,Het3,PC,SZ,RZ,PC24B,CC,PP1,1,PC24BXPP1_2,37
24,PCXPP,Heterospecific,Het3,PC,SZ,RZ,PC24B,CC,PP2,1,PC24BXPP2_1,37
24,PCXPP,Heterospecific,Het3,PC,SZ,RZ,PC24B,CC,PP1,1,PC24BXPP1_6,36
24,PCXPP,Heterospecific,Het3,PC,SZ,RZ,PC24B,CC,PP2,1,PC24BXPP2_5,33
24,PCXPP,Heterospecific,Het3,PC,SZ,RZ,PC24B,CC,PP1,1,PC24BXPP1_4,31
